Day,Time (HHMM),DirectSun (W/m2),DiffuseSun (W/m2)
1,2127,0,0
1,2128,0,0
1,2129,0,0
1,2130,0,0
1,2131,0,0
1,2132,0,0
1,2133,0,0
1,2134,0,0
1,2135,0,0
1,2136,0,0
1,2137,0,0
1,2138,0,0
1,2139,0,0
1,2140,0,0
1,2141,0,0
1,2142,0,0
1,2143,0,0
1,2144,0,0
1,2145,0,0
1,2146,0,0
1,2147,0,0
1,2148,0,0
1,2149,0,0
1,2150,0,0
1,2151,0,0
1,2152,0,0
1,2153,0,0
1,2154,0,0
1,2155,0,0
1,2156,0,0
1,2157,0,0
1,2158,0,0
1,2159,0,0
1,2200,0,0
1,2201,0,0
1,2202,0,0
1,2203,0,0
1,2204,0,0
1,2205,0,0
1,2206,0,0
1,2207,0,0
1,2208,0,0
1,2209,0,0
1,2210,0,0
1,2211,0,0
1,2212,0,0
1,2213,0,0
1,2214,0,0
1,2215,0,0
1,2216,0,0
1,2217,0,0
1,2218,0,0
1,2219,0,0
1,2220,0,0
1,2221,0,0
1,2222,0,0
1,2223,0,0
1,2224,0,0
1,2225,0,0
1,2226,0,0
1,2227,0,0
1,2228,0,0
1,2229,0,0
1,2230,0,0
1,2231,0,0
1,2232,0,0
1,2233,0,0
1,2234,0,0
1,2235,0,0
1,2236,0,0
1,2237,0,0
1,2238,0,0
1,2239,0,0
1,2240,0,0
1,2241,0,0
1,2242,0,0
1,2243,0,0
1,2244,0,0
1,2245,0,0
1,2246,0,0
1,2247,0,0
1,2248,0,0
1,2249,0,0
1,2250,0,0
1,2251,0,0
1,2252,0,0
1,2253,0,0
1,2254,0,0
1,2255,0,0
1,2256,0,0
1,2257,0,0
1,2258,0,0
1,2259,0,0
1,2300,0,0
1,2301,0,0
1,2302,0,0
1,2303,0,0
1,2304,0,0
1,2305,0,0
1,2306,0,0
1,2307,0,0
1,2308,0,0
1,2309,0,0
1,2310,0,0
1,2311,0,0
1,2312,0,0
1,2313,0,0
1,2314,0,0
1,2315,0,0
1,2316,0,0
1,2317,0,0
1,2318,0,0
1,2319,0,0
1,2320,0,0
1,2321,0,0
1,2322,0,0
1,2323,0,0
1,2324,0,0
1,2325,0,0
1,2326,0,0
1,2327,0,0
1,2328,0,0
1,2329,0,0
1,2330,0,0
1,2331,0,0
1,2332,0,0
1,2333,0,0
1,2334,0,0
1,2335,0,0
1,2336,0,0
1,2337,0,0
1,2338,0,0
1,2339,0,0
1,2340,0,0
1,2341,0,0
1,2342,0,0
1,2343,0,0
1,2344,0,0
1,2345,0,0
1,2346,0,0
1,2347,0,0
1,2348,0,0
1,2349,0,0
1,2350,0,0
1,2351,0,0
1,2352,0,0
1,2353,0,0
1,2354,0,0
1,2355,0,0
1,2356,0,0
1,2357,0,0
1,2358,0,0
1,2359,0,0
2,0,0,0
2,1,0,0
2,2,0,0
2,3,0,0
2,4,0,0
2,5,0,0
2,6,0,0
2,7,0,0
2,8,0,0
2,9,0,0
2,10,0,0
2,11,0,0
2,12,0,0
2,13,0,0
2,14,0,0
2,15,0,0
2,16,0,0
2,17,0,0
2,18,0,0
2,19,0,0
2,20,0,0
2,21,0,0
2,22,0,0
2,23,0,0
2,24,0,0
2,25,0,0
2,26,0,0
2,27,0,0
2,28,0,0
2,29,0,0
2,30,0,0
2,31,0,0
2,32,0,0
2,33,0,0
2,34,0,0
2,35,0,0
2,36,0,0
2,37,0,0
2,38,0,0
2,39,0,0
2,40,0,0
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
2,51,0,0
2,52,0,0
2,53,0,0
2,54,0,0
2,55,0,0
2,56,0,0
2,57,0,0
2,58,0,0
2,59,0,0
2,100,0,0
2,101,0,0
2,102,0,0
2,103,0,0
2,104,0,0
2,105,0,0
2,106,0,0
2,107,0,0
2,108,0,0
2,109,0,0
2,110,0,0
2,111,0,0
2,112,0,0
2,113,0,0
2,114,0,0
2,115,0,0
2,116,0,0
2,117,0,0
2,118,0,0
2,119,0,0
2,120,0,0
2,121,0,0
2,122,0,0
2,123,0,0
2,124,0,0
2,125,0,0
2,126,0,0
2,127,0,0
2,128,0,0
2,129,0,0
2,130,0,0
2,131,0,0
2,132,0,0
2,133,0,0
2,134,0,0
2,135,0,0
2,136,0,0
2,137,0,0
2,138,0,0
2,139,0,0
2,140,0,0
2,141,0,0
2,142,0,0
2,143,0,0
2,144,0,0
2,145,0,0
2,146,0,0
2,147,0,0
2,148,0,0
2,149,0,0
2,150,0,0
2,151,0,0
2,152,0,0
2,153,0,0
2,154,0,0
2,155,0,0
2,156,0,0
2,157,0,0
2,158,0,0
2,159,0,0
2,200,0,0
2,201,0,0
2,202,0,0
2,203,0,0
2,204,0,0
2,205,0,0
2,206,0,0
2,207,0,0
2,208,0,0
2,209,0,0
2,210,0,0
2,211,0,0
2,212,0,0
2,213,0,0
2,214,0,0
2,215,0,0
2,216,0,0
2,217,0,0
2,218,0,0
2,219,0,0
2,220,0,0
2,221,0,0
2,222,0,0
2,223,0,0
2,224,0,0
2,225,0,0
2,226,0,0
2,227,0,0
2,228,0,0
2,229,0,0
2,230,0,0
2,231,0,0
2,232,0,0
2,233,0,0
2,234,0,0
2,235,0,0
2,236,0,0
2,237,0,0
2,238,0,0
2,239,0,0
2,240,0,0
2,241,0,0
2,242,0,0
2,243,0,0
2,244,0,0
2,245,0,0
2,246,0,0
2,247,0,0
2,248,0,0
2,249,0,0
2,250,0,0
2,251,0,0
2,252,0,0
2,253,0,0
2,254,0,0
2,255,0,0
2,256,0,0
2,257,0,0
2,258,0,0
2,259,0,0
2,300,0,0
2,301,0,0
2,302,0,0
2,303,0,0
2,304,0,0
2,305,0,0
2,306,0,0
2,307,0,0
2,308,0,0
2,309,0,0
2,310,0,0
2,311,0,0
2,312,0,0
2,313,0,0
2,314,0,0
2,315,0,0
2,316,0,0
2,317,0,0
2,318,0,0
2,319,0,0
2,320,0,0
2,321,0,0
2,322,0,0
2,323,0,0
2,324,0,0
2,325,0,0
2,326,0,0
2,327,0,0
2,328,0,0
2,329,0,0
2,330,0,0
2,331,0,0
2,332,0,0
2,333,0,0
2,334,0,0
2,335,0,0
2,336,0,0
2,337,0,0
2,338,0,0
2,339,0,0
2,340,0,0
2,341,0,0
2,342,0,0
2,343,0,0
2,344,0,0
2,345,0,0
2,346,0,0
2,347,0,0
2,348,0,0
2,349,0,0
2,350,0,0
2,351,0,0
2,352,0,0
2,353,0,0
2,354,0,0
2,355,0,0
2,356,0,0
2,357,0,0
2,358,0,0
2,359,0,0
2,400,0,0
2,401,0,0
2,402,0,0
2,403,0,0
2,404,0,0
2,405,0,0
2,406,0,0
2,407,0,0
2,408,0,0
2,409,0,0
2,410,0,0
2,411,0,0
2,412,0,0
2,413,0,0
2,414,0,0
2,415,0,0
2,416,0,0
2,417,0,0
2,418,0,0
2,419,0,0
2,420,0,0
2,421,0,0
2,422,0,0
2,423,0,0
2,424,0,0
2,425,0,0
2,426,0,0
2,427,0,0
2,428,0,0
2,429,0,0
2,430,0,0
2,431,0,0
2,432,0,0
2,433,0,0
2,434,0,0
2,435,0,0
2,436,0,0
2,437,0,0
2,438,0,0
2,439,0,0
2,440,0,0
2,441,0,0
2,442,0,0
2,443,0,0
2,444,0,0
2,445,0,0
2,446,0,0
2,447,0,0
2,448,0,0
2,449,0,0
2,450,0,0
2,451,0,0
2,452,0,0
2,453,0,0
2,454,0,0
2,455,0,0
2,456,0,0
2,457,0,0
2,458,0,0
2,459,0,0
2,500,0,0
2,501,0,0
2,502,0,0
2,503,0,0
2,504,0,0
2,505,0,0
2,506,0,0
2,507,0,0
2,508,0,0
2,509,0,0
2,510,0,0
2,511,0,0
2,512,0,0
2,513,0,0
2,514,0,0
2,515,0,0
2,516,0,0
2,517,0,0
2,518,0,0
2,519,0,0
2,520,0,0
2,521,0,0
2,522,0,0
2,523,0,0
2,524,0,0
2,525,0,0
2,526,0,0
2,527,0,0
2,528,0,0
2,529,0,0
2,530,0,0
2,531,0,0
2,532,0,0
2,533,0,0
2,534,0,0
2,535,0,0
2,536,0,0
2,537,0,0
2,538,0,0
2,539,0,0
2,540,0,0
2,541,0,0
2,542,0,0
2,543,0,0
2,544,0,0
2,545,0,0
2,546,0,0
2,547,0,0
2,548,0,0
2,549,0,0
2,550,0,0
2,551,0,0
2,552,0,0
2,553,0,0
2,554,0,0
2,555,0,0
2,556,0,0
2,557,0,0
2,558,0,0
2,559,0,0
2,600,0,0
2,601,0,0
2,602,0,1.81
2,603,0,1.82
2,604,0,1.8
2,605,0,1.73
2,606,0,1.62
2,607,0,1.54
2,608,0,1.51
2,609,0,1.51
2,610,0,1.61
2,611,0,1.81
2,612,0,1.99
2,613,0,2.19
2,614,0,2.46
2,615,0,2.88
2,616,0,3.28
2,617,0,3.65
2,618,0,4.04
2,619,0,4.36
2,620,0,4.65
2,621,0,5
2,622,0,5.54
2,623,0,6.23
2,624,0,6.98
2,625,0,7.75
2,626,0.56,8.59
2,627,0.73,9.49
2,628,1.03,10.56
2,629,1.45,11.54
2,630,2.05,12.59
2,631,2.83,13.43
2,632,4.63,13.96
2,633,8.79,13.69
2,634,15.45,14.78
2,635,30.37,16.13
2,636,49.9,17.3
2,637,64.82,18.25
2,638,78.17,18.86
2,639,90.74,19.14
2,640,89.36,19.33
2,641,78.18,19.75
2,642,74.16,20.56
2,643,75.14,21.56
2,644,78.79,22.6
2,645,95.91,23.58
2,646,107.9,24.41
2,647,106.65,25.26
2,648,110.87,26.16
2,649,122.67,27.04
2,650,130.25,27.9
2,651,132.78,28.76
2,652,127.33,29.76
2,653,124.26,30.92
2,654,129.03,32.13
2,655,138.42,33.46
2,656,163.84,34.92
2,657,169.21,36.29
2,658,157.69,37.78
2,659,180.2,39.43
2,700,220.92,40.99
2,701,243.98,42.32
2,702,240.09,43.52
2,703,234.52,44.76
2,704,240.1,46.19
2,705,260.16,47.66
2,706,288.77,49.1
2,707,305.5,50.3
2,708,315.34,51.33
2,709,320.33,52.41
2,710,321.44,53.65
2,711,313.08,54.95
2,712,303.54,56.49
2,713,304.32,57.95
2,714,310.38,59.45
2,715,320.4,61.08
2,716,321.19,62.3
2,717,327.95,63.25
2,718,321.47,63.94
2,719,318.96,64.99
2,720,323.33,66.11
2,721,333.87,67.31
2,722,340,68.5
2,723,346.61,69.31
2,724,348.83,70.1
2,725,362.7,71
2,726,367.73,71.87
2,727,376.61,72.43
2,728,383.86,72.7
2,729,373.45,73.07
2,730,379.23,74.23
2,731,399.27,75.98
2,732,405.76,77.21
2,733,405.21,78.15
2,734,412.04,79.08
2,735,412.68,79.74
2,736,402.27,80.42
2,737,418.88,81.5
2,738,426.91,82.27
2,739,434.67,82.88
2,740,453.47,83.54
2,741,467.5,84.25
2,742,473.36,85.31
2,743,478.17,86.5
2,744,480.76,87.5
2,745,487.15,88.42
2,746,487.03,89.15
2,747,488.55,89.88
2,748,484.46,90.32
2,749,476.28,90.7
2,750,492.56,91.5
2,751,510,91.88
2,752,514.45,91.72
2,753,522.91,91.96
2,754,523.59,92.23
2,755,516.13,92.81
2,756,512.97,93.06
2,757,510.42,93.26
2,758,513.09,93.57
2,759,518.48,93.93
2,800,515.09,94.31
2,801,527.95,94.84
2,802,550.55,95.86
2,803,567.16,96.78
2,804,576.66,96.92
2,805,578.99,97.89
2,806,585.84,98.99
2,807,588.94,99.71
2,808,590.33,100.94
2,809,594.75,101.88
2,810,594.62,101.94
2,811,600.39,102.45
2,812,605.96,102.59
2,813,609.48,103.38
2,814,610.76,103.97
2,815,619.42,104.68
2,816,625.12,104.86
2,817,623.86,104.58
2,818,617.47,105.01
2,819,634.59,105.58
2,820,638.33,105.3
2,821,638.62,105.56
2,822,643.84,105.91
2,823,644.16,105.94
2,824,646.64,106.07
2,825,645.68,105.22
2,826,654.62,105.66
2,827,657.04,105.91
2,828,658.87,106.64
2,829,665.44,107.88
2,830,663.91,108.86
2,831,667.11,108.88
2,832,663.89,108.36
2,833,660.03,108.46
2,834,666.42,109.4
2,835,669.31,110.01
2,836,676.14,110.1
2,837,683.53,109.68
2,838,686.33,110.05
2,839,685.27,110.9
2,840,686.48,111.27
2,841,688.16,111.37
2,842,693.03,112.01
2,843,696.37,112.67
2,844,700.41,112.8
2,845,700.75,113.13
2,846,702.04,113.99
2,847,702.26,114.73
2,848,705.68,115.62
2,849,710.41,116.17
2,850,715.58,116.36
2,851,723.29,116.23
2,852,724.13,116.1
2,853,730.49,115.56
2,854,739.8,114.53
2,855,749.63,113.56
2,856,757.99,111.93
2,857,761.91,110.91
2,858,760.8,109.81
2,859,768.79,108.94
2,900,773,108.45
2,901,776.91,108.43
2,902,778.9,108.62
2,903,781.86,108.77
2,904,781.3,108.75
2,905,783.52,108.59
2,906,787.93,108.23
2,907,788.97,107.88
2,908,791.31,107.75
2,909,791.9,107.87
2,910,792.29,108.52
2,911,791.68,108.81
2,912,794.03,109.1
2,913,798.94,109.25
2,914,803.42,109.31
2,915,803.68,109.35
2,916,802.23,109.46
2,917,803.88,109.6
2,918,805.78,109.79
2,919,808.82,110.14
2,920,808.8,110.34
2,921,810.97,110.36
2,922,812.48,110.74
2,923,812.9,111.25
2,924,816.5,111.15
2,925,819.95,110.99
2,926,823.93,110.92
2,927,826.37,111.04
2,928,826.94,111.18
2,929,826.44,111.46
2,930,830.26,111.79
2,931,831.77,112.28
2,932,828.97,112.4
2,933,832.01,112.72
2,934,831.26,113.15
2,935,827.2,113.59
2,936,827.05,113.84
2,937,831.24,114.64
2,938,836.06,115.5
2,939,837.45,116.37
2,940,835.34,117.76
2,941,829.43,119.35
2,942,820.23,120.68
2,943,809.25,121.85
2,944,803.55,122.77
2,945,816.58,122.86
2,946,817.74,123.35
2,947,813.71,124.12
2,948,816.07,124.79
2,949,812.99,125.89
2,950,817.82,127.53
2,951,823.95,128.72
2,952,817.35,129.72
2,953,810.9,130.9
2,954,807.15,131.89
2,955,809.37,133.49
2,956,795.12,134.46
2,957,788.51,136.34
2,958,787.16,137.62
2,959,781.62,138.58
2,1000,776.38,140.1
2,1001,778.04,142.06
2,1002,768.5,143.18
2,1003,786.23,146.03
2,1004,774.98,147.39
2,1005,780.06,149.19
2,1006,784.39,150.42
2,1007,769.77,150.74
2,1008,749.38,152.14
2,1009,744.14,153.85
2,1010,741.92,155.87
2,1011,722.86,158.28
2,1012,710.57,161.5
2,1013,726.35,164.59
2,1014,734.38,166.55
2,1015,748.16,168.33
2,1016,713.78,167.96
2,1017,686.55,168.82
2,1018,696.38,172.67
2,1019,711.19,175.48
2,1020,708.13,176.69
2,1021,656.92,177.26
2,1022,638.24,178.42
2,1023,641.74,179.98
2,1024,632.3,181.53
2,1025,604.44,183.85
2,1026,628.25,187.44
2,1027,624.74,190.03
2,1028,668.85,194.67
2,1029,680.28,198.2
2,1030,650.64,197.01
2,1031,643.21,195.74
2,1032,692.73,195.69
2,1033,721.43,196.04
2,1034,715.04,196.13
2,1035,689.92,194.42
2,1036,691.69,193.6
2,1037,668.95,193.54
2,1038,690.8,195.68
2,1039,686.14,198.06
2,1040,676.3,200.26
2,1041,679.77,201.57
2,1042,692.8,201.9
2,1043,707.28,200.85
2,1044,731.95,199.95
2,1045,722.95,198.21
2,1046,712.71,197.81
2,1047,707.51,197.8
2,1048,705.62,198.34
2,1049,711.44,199.06
2,1050,703.51,199.6
2,1051,693.26,200.42
2,1052,700.55,200.73
2,1053,692.76,200.1
2,1054,701.47,201.17
2,1055,692.64,201.42
2,1056,677.43,200.94
2,1057,657.1,201.17
2,1058,632.95,201.95
2,1059,630.27,202.94
2,1100,630.95,204.4
2,1101,649.05,205.55
2,1102,648.28,205.71
2,1103,666.53,206.61
2,1104,645.52,206.83
2,1105,670.33,208.52
2,1106,663.88,209.5
2,1107,650.84,209.12
2,1108,667.55,208.31
2,1109,668.27,212.25
2,1110,708.12,207.78
2,1111,689.49,204.61
2,1112,687.31,202.35
2,1113,707.87,200.03
2,1114,754.07,198.85
2,1115,779.84,197.63
2,1116,751.52,195.38
2,1117,737.72,194.28
2,1118,795.18,195.72
2,1119,794.51,195.74
2,1120,780.19,196.48
2,1121,776.16,195.15
2,1122,758.54,193.01
2,1123,782.53,193.12
2,1124,718.4,189.28
2,1125,774.54,186.52
2,1126,823.03,184.15
2,1127,847.44,179.79
2,1128,850.31,176.12
2,1129,837.34,174.93
2,1130,812.93,176.63
2,1131,824.82,179.06
2,1132,780.09,179.11
2,1133,808.26,180.34
2,1134,826.63,179.58
2,1135,839.21,176.07
2,1136,843.9,172.81
2,1137,847.78,171.02
2,1138,836.43,170.23
2,1139,824.22,169.76
2,1140,828.05,169.1
2,1141,834.26,167.17
2,1142,853.71,165.92
2,1143,859.62,164.68
2,1144,856.5,162.59
2,1145,861.21,162.01
2,1146,847.45,162.43
2,1147,848.09,163.8
2,1148,827.53,165.29
2,1149,834.79,166.14
2,1150,841.73,166.79
2,1151,855.6,166
2,1152,838.42,164.58
2,1153,832.77,163.53
2,1154,853.64,161.93
2,1155,865.69,158.5
2,1156,880.13,154.51
2,1157,873.53,152.38
2,1158,883.15,150.57
2,1159,887.71,148.98
2,1200,889.48,149.53
2,1201,894.37,148.85
2,1202,878.49,150.18
2,1203,881.72,151.12
2,1204,866.62,154.52
2,1205,861.13,156.44
2,1206,871.19,155.26
2,1207,879.84,151.74
2,1208,879.37,148.91
2,1209,884.03,148.89
2,1210,879.39,151.52
2,1211,878.38,151.95
2,1212,869.36,153.89
2,1213,865.22,154.69
2,1214,879.65,151.6
2,1215,885.6,149.63
2,1216,888.74,148.74
2,1217,891.59,147.19
2,1218,893.99,145.35
2,1219,897.18,144.44
2,1220,900.31,143.61
2,1221,896.11,142.87
2,1222,897.26,141.33
2,1223,899.42,141.01
2,1224,896.7,141.54
2,1225,894.86,141.87
2,1226,897.15,142.59
2,1227,898.55,142.68
2,1228,894,143.57
2,1229,887.76,145.27
2,1230,888.01,144.88
2,1231,895.53,143.83
2,1232,900.68,143.48
2,1233,900.3,144.54
2,1234,889.08,147
2,1235,889.09,147.87
2,1236,891.52,148.47
2,1237,891.41,148.71
2,1238,888.91,147.94
2,1239,890.57,148.81
2,1240,883.64,151.78
2,1241,879.82,153.01
2,1242,880.09,151.88
2,1243,878.54,152.22
2,1244,879.23,152.63
2,1245,882.71,149.89
2,1246,893.3,146.73
2,1247,886.68,147.39
2,1248,875.9,150.06
2,1249,890.91,147.7
2,1250,896.14,143.84
2,1251,895.4,142.39
2,1252,895.44,143.64
2,1253,894.46,144.41
2,1254,892.65,144.44
2,1255,895.12,143.23
2,1256,900.36,142.71
2,1257,894.31,143.36
2,1258,899.06,142.61
2,1259,905.65,139.51
2,1300,907.72,139.05
2,1301,906.48,138.46
2,1302,908.33,136.67
2,1303,909.06,136.32
2,1304,905.02,137.12
2,1305,895.42,139.83
2,1306,900.5,139.65
2,1307,901.95,138.41
2,1308,906.96,136.18
2,1309,909.1,135.92
2,1310,905.95,137.2
2,1311,906.58,136.57
2,1312,905.09,135.85
2,1313,903.71,135.41
2,1314,905.57,135.72
2,1315,901.85,136.59
2,1316,899.49,136.96
2,1317,895.19,137.4
2,1318,897.86,137.43
2,1319,895.39,138.64
2,1320,897.57,138.59
2,1321,901.69,137.55
2,1322,903.03,137.45
2,1323,898.23,137.64
2,1324,892.44,139.22
2,1325,890.13,139.26
2,1326,886.64,139.1
2,1327,892.17,139.68
2,1328,899.93,137.92
2,1329,898.27,136.97
2,1330,896.09,137.07
2,1331,890.94,136.45
2,1332,901.4,133.65
2,1333,915.99,129.87
2,1334,910.33,131.47
2,1335,904.37,132.61
2,1336,902.37,132.64
2,1337,903.89,131.35
2,1338,907.48,130.43
2,1339,904.33,130.19
2,1340,905.55,130.68
2,1341,908.67,129.56
2,1342,912.28,128.53
2,1343,909.22,129.01
2,1344,909.88,127.55
2,1345,909.26,128.12
2,1346,908.85,127.92
2,1347,913.64,126.98
2,1348,911.02,127.1
2,1349,914.01,125.35
2,1350,916.63,123.92
2,1351,912.73,123.77
2,1352,909.46,124.48
2,1353,911.17,123.67
2,1354,914.41,121.98
2,1355,926.71,119.25
2,1356,921.22,118.21
2,1357,920.77,117.6
2,1358,919.82,117.2
2,1359,921.69,116.4
2,1400,924.02,115.94
2,1401,918.98,116.86
2,1402,915.4,118.2
2,1403,917.54,118.12
2,1404,917.35,117.9
2,1405,912.95,119.04
2,1406,909.36,119.02
2,1407,912.56,117.92
2,1408,912.16,116.46
2,1409,915.28,115.11
2,1410,917.66,114.29
2,1411,917.57,113.9
2,1412,918.52,114.22
2,1413,918.7,114.67
2,1414,919.18,113.41
2,1415,920.91,112.8
2,1416,914.15,114.45
2,1417,907.69,116
2,1418,906.16,116.34
2,1419,904.74,116.4
2,1420,907.41,116.42
2,1421,903.89,117.37
2,1422,898.95,117.75
2,1423,903.04,116.82
2,1424,907.9,115.17
2,1425,909.5,114.86
2,1426,906.83,115.13
2,1427,908.96,114.38
2,1428,911.46,113.07
2,1429,912.66,112.13
2,1430,917.02,111.64
2,1431,915.54,111.82
2,1432,911.86,111.55
2,1433,911.55,111.28
2,1434,913.22,111.38
2,1435,907.89,111.57
2,1436,912.48,111.49
2,1437,909.26,112.27
2,1438,904.84,111.98
2,1439,909.39,112.16
2,1440,906.97,112.12
2,1441,909.72,112.1
2,1442,909.3,111.77
2,1443,908.18,110.41
2,1444,907.01,109.81
2,1445,906.71,109.74
2,1446,907.03,110
2,1447,902.39,110.39
2,1448,895.87,111.77
2,1449,889.47,112.05
2,1450,893.02,111.21
2,1451,899.73,110.84
2,1452,896.93,110.87
2,1453,890.52,111.27
2,1454,889.45,111.98
2,1455,888.9,111.59
2,1456,894.83,110.65
2,1457,896.09,109.96
2,1458,895.32,109.99
2,1459,892.85,110.57
2,1500,891.06,110.68
2,1501,893.47,111.38
2,1502,887.87,111.97
2,1503,884.31,112.15
2,1504,880.34,113.6
2,1505,864.82,115.11
2,1506,870.4,114.06
2,1507,876.08,113.23
2,1508,878.15,112.03
2,1509,876.8,110.92
2,1510,883.04,109.21
2,1511,884.52,108.02
2,1512,882.93,107.05
2,1513,882.25,107.06
2,1514,878.57,107.31
2,1515,878.16,107.93
2,1516,870.27,109.43
2,1517,865.42,110.4
2,1518,863.54,110.92
2,1519,864.33,110.26
2,1520,864.75,108.86
2,1521,866.35,108.7
2,1522,863.29,108.94
2,1523,868.1,109.62
2,1524,861.19,110.03
2,1525,855.29,109.57
2,1526,851.91,109
2,1527,858.38,108.12
2,1528,857.06,107.47
2,1529,861.37,107.14
2,1530,862.35,106.69
2,1531,858.23,106.41
2,1532,862.28,106.23
2,1533,859.42,106.62
2,1534,857.12,107.05
2,1535,855.11,107.28
2,1536,852.7,106.54
2,1537,844.02,106.15
2,1538,844.27,105.25
2,1539,853.57,104.53
2,1540,855.4,104.38
2,1541,851.34,104.53
2,1542,845.03,104.4
2,1543,841.93,103.91
2,1544,842.54,103.51
2,1545,840.19,103.42
2,1546,836.16,102.57
2,1547,846.58,102.19
2,1548,842.41,101.92
2,1549,844.12,101.86
2,1550,835.93,101.98
2,1551,831.69,100.72
2,1552,844.56,99.35
2,1553,845.87,98.42
2,1554,842.92,98.31
2,1555,841.97,98.49
2,1556,841.6,98.24
2,1557,835.72,97.91
2,1558,831.28,97.26
2,1559,834.29,96.61
2,1600,836.55,96.2
2,1601,838.25,95.68
2,1602,838.2,95.71
2,1603,832.76,95.5
2,1604,825.77,95.15
2,1605,829.88,95.09
2,1606,823.27,95.39
2,1607,822.97,94.52
2,1608,831.11,93.55
2,1609,824.85,93.1
2,1610,825.14,92.63
2,1611,827.27,92.73
2,1612,828.19,93.18
2,1613,821.06,93.75
2,1614,808.28,94.87
2,1615,798.32,96.06
2,1616,792.33,95.1
2,1617,793.11,93.46
2,1618,796.91,92.86
2,1619,792.36,92.02
2,1620,798.03,91.11
2,1621,805.98,90.37
2,1622,804.62,90.24
2,1623,795.34,90.32
2,1624,796.78,89.45
2,1625,799.42,88.51
2,1626,799.57,87.83
2,1627,803.06,87.34
2,1628,801.56,87.35
2,1629,795.15,87.23
2,1630,784.26,87.36
2,1631,782.7,87.64
2,1632,783.31,87.76
2,1633,771.07,88.05
2,1634,768.31,87.87
2,1635,764.73,87.78
2,1636,762.09,87.5
2,1637,763.83,86.55
2,1638,762.78,85.87
2,1639,764.56,85.84
2,1640,755.99,85.97
2,1641,753.23,85.88
2,1642,755.73,85.23
2,1643,760.39,84.74
2,1644,758,84.24
2,1645,754.51,83.5
2,1646,751.41,82.52
2,1647,751.11,81.89
2,1648,758.7,82.21
2,1649,753.73,82.5
2,1650,738.28,82.55
2,1651,731.88,82.11
2,1652,738.41,81.85
2,1653,728.39,81.63
2,1654,730.68,81.21
2,1655,730.69,81.14
2,1656,722.51,81.8
2,1657,705.23,81.36
2,1658,711.52,79.68
2,1659,717.41,78.52
2,1700,725.32,78.4
2,1701,718.07,78.27
2,1702,709.82,77.58
2,1703,711.86,76.9
2,1704,711.97,76.41
2,1705,706.88,75.86
2,1706,708.51,75.53
2,1707,707.98,75.19
2,1708,704.98,74.83
2,1709,702.16,75.12
2,1710,691.22,74.97
2,1711,685.1,74.51
2,1712,683.82,73.67
2,1713,677.71,72.88
2,1714,685.53,72.62
2,1715,681.85,72.24
2,1716,673.59,72.14
2,1717,669.67,72.14
2,1718,664.04,71.88
2,1719,659.7,71.83
2,1720,651.15,71.68
2,1721,643.54,71.61
2,1722,628.1,71.16
2,1723,628.03,70.28
2,1724,619.6,69.42
2,1725,610.86,68.79
2,1726,610.3,68.27
2,1727,614.53,67.65
2,1728,613.14,67.07
2,1729,600.6,66.63
2,1730,591.22,66.02
2,1731,595.49,65.45
2,1732,592.3,64.82
2,1733,583.78,64.46
2,1734,582.46,63.96
2,1735,575.71,63.6
2,1736,566.02,63.27
2,1737,563.39,62.81
2,1738,560.61,62.28
2,1739,553.12,61.74
2,1740,540.54,61.53
2,1741,528.5,61.03
2,1742,513.74,60.28
2,1743,513.92,59.21
2,1744,494.64,58.55
2,1745,486.66,57.98
2,1746,446.27,57
2,1747,449.7,56.37
2,1748,420.19,55.98
2,1749,427.47,55.69
2,1750,416.46,55.18
2,1751,407.37,54.28
2,1752,400.42,53.7
2,1753,385.46,52.77
2,1754,362.47,51.85
2,1755,350.95,50.35
2,1756,355.59,49
2,1757,330.91,48.18
2,1758,328.23,47.83
2,1759,318.83,47.48
2,1800,318.71,46.66
2,1801,306.13,45.8
2,1802,291.93,44.66
2,1803,299.77,43.38
2,1804,313.58,42.63
2,1805,318.67,42.14
2,1806,303.34,41.43
2,1807,291.64,40.64
2,1808,280.11,39.64
2,1809,286.53,38.99
2,1810,302.34,38.6
2,1811,306.03,37.73
2,1812,305.45,36.49
2,1813,297.97,35.13
2,1814,286.27,33.65
2,1815,277.28,32.5
2,1816,268.33,31.73
2,1817,258.77,30.83
2,1818,239.52,29.64
2,1819,213,28.49
2,1820,204.92,27.48
2,1821,197.45,26.35
2,1822,186.7,25.32
2,1823,180.17,24.31
2,1824,169.61,23.16
2,1825,143.33,22.03
2,1826,96.33,20.91
2,1827,53.04,19.87
2,1828,21.32,18.84
2,1829,6.58,17.88
2,1830,1.5,16.9
2,1831,0.24,15.88
2,1832,0.04,14.9
2,1833,0,13.94
2,1834,0,12.96
2,1835,0,11.93
2,1836,0,9.66
2,1837,0,8.58
2,1838,0,7.63
2,1839,0,6.78
2,1840,0,5.86
2,1841,0,4.91
2,1842,0,4.04
2,1843,0,3.38
2,1844,0,2.81
2,1845,0,2.14
2,1846,0,1.61
2,1847,0,1.17
2,1848,0,0
2,1849,0,0
2,1850,0,0
2,1851,0,0
2,1852,0,0
2,1853,0,0
2,1854,0,0
2,1855,0,0
